id,tweet_text,tweet_date,sentiment,query_used
1042479698645843968,"CHEGUEI!!! Vou ficar aqui até as 16hrs pq tenho que estudar pra duas provas de amanhã, mas se eu conseguir eu volto aqui mais anoitinha! :) #MPN #MarianaNolasco",Wed Sep 19 18:25:03 +0000 2018,1,:)
1042477793873932290,CONTANDO até VINTE em VÁRIAS LÍNGUAS! :D #MPN #MarianaNolasco,Wed Sep 19 18:17:29 +0000 2018,1,:)
1042458630434500617,@IPurpleUBArmy @TRADBTS1306 @BTS_twt Miga não esquece das tag e de marcar os meninos :) #MPN #BTSARMY #BTS @BTS_twt,Wed Sep 19 17:01:20 +0000 2018,1,:)
1042452653408772097,"Mutirão ?? Sim temos !! Participem , não deixem d contribuir com a vitória dos meninos nessa votação!!! JK para!!! :P #MPN #BTS #BTSARMY @BTS_twt https://t.co/X54RVv4EYX",Wed Sep 19 16:37:35 +0000 2018,1,:)
1042451545638559747,"@radiostarbrasil MAS QUE PERGUNTA ÓBVIA IRÁ OBTER RESPOSTAS ÓBVIAS OU SEJA: @BTS_twt #BTS BANGTAN SONYEONDAN BANGTAN BOYS BEHIND THE SCENES KINGS para os sensatos BÊTÊÉSSI para os deslocados SBT para antis em fim, os rei do kpop sabe? Isso, o BTS :)))) #BTSARMY #MPN #BTSonGMA",Wed Sep 19 16:33:10 +0000 2018,1,:)
1042431972469956608,Vote 10 [ #MPN #BTSARMY #BTS ] [ @BTS_twt ] —— Sicula :)) https://t.co/J5AaQLAbAk,Wed Sep 19 15:15:24 +0000 2018,1,:)
1042420584532066306,"Ana Paula, amor, memes, bordões, choros, deboches.. Tudo de volta, inclusive as @s q acham estar na cabeça da mulher! Os sabem tudo :) #AFazenda10",Wed Sep 19 14:30:09 +0000 2018,1,:)
1042418907502534656,@jeonggukkwife @BTS_twt Um MC e comediante chamado Yoo Jae Suk :) #MPN #BTSARMY @BTS_twt,Wed Sep 19 14:23:29 +0000 2018,1,:)
1042401240083320832,@bibitatto bom dia :) hoje faço 18 meses de fc me dá parabéns? #MPN #BibiTattoGamer #BibiTatto,Wed Sep 19 13:13:17 +0000 2018,1,:)
1042353995854045184,Hoje o dia tá lindo aqui.. fazia tempo q eu não via o sol :) #MPN #OSol #VitorKley,Wed Sep 19 10:05:33 +0000 2018,1,:)
1042178279627735041,Contando as horas pra ver Ana Paula na Fazenda :) #AFazenda10,Tue Sep 18 22:27:19 +0000 2018,1,:)
1042175133140627456,"Pra me refazer foi escrita pro Deco, abraços :) #MPN #ANAVITORIA",Tue Sep 18 22:14:49 +0000 2018,1,:)
1042173859158523904,POR FIN VI BV KE LINDO :) @BTS_twt #BTSARMY #MPN #BTS,Tue Sep 18 22:09:45 +0000 2018,1,:)
1042172492440367104,"@streambtsbr @cidade99 @BTS_twt Já tô indo Fran... Já vou dormir :( Tô muito cansada... E preciso descançar... Amanhã eu apareço :) Hello ,@cidade99 queria escutar Trivia:Love do @BTS_twt Obrigado.! @BTS_twt #BTSARMY #BTS #MPN #TriviaStreamingParty https://t.co/LbQrGeytBZ",Tue Sep 18 22:04:19 +0000 2018,1,:)
1042167149849190400,@Fujoshi_Min @BTS_twt Vc vota usando essas duas tags: #BTSARMY + #MPN é ilimitado (só cuidado para n votar feito loucx e sua contar ser bloqueada rsrs) e vc pode marcar o #BTS + @BTS_twt também : )) rt conta como vt,Tue Sep 18 21:43:05 +0000 2018,1,:)
1042135031047700480,@forca_army @BTS_twt Mas nada que uma imagem/gif/video/palavra dos meninos não possa melhorar. :) #MPN #BTSARMY #BTS @BTS_twt,Tue Sep 18 19:35:27 +0000 2018,1,:)
1042130723782709249,"@BTS_twt tipo, muito mesmo :) #MPN #BTSARMY #BTS",Tue Sep 18 19:18:21 +0000 2018,1,:)
1042127378045198337,@iamjhope @jkupkac @BTS_twt Já pensei em colocar no celular da minha mãe sem ela saber e fingir demência :) #MPN #BTSARMY #BTS @BTS_twt,Tue Sep 18 19:05:03 +0000 2018,1,:)
1042118816816353282,"Esse turu turu turu aqui dentro, que faz turu turu quando você passa :) @Tatawerneck #MPN #TataWerneck https://t.co/toSr8l1haP",Tue Sep 18 18:31:02 +0000 2018,1,:)
1042107390026498048,Boa tarde para quem perdeu o caderno na escola na semana provas :) Me ferrei master! #BTS #BTSARMY #MPN @BTS_twt,Tue Sep 18 17:45:37 +0000 2018,1,:)
1042100718285541376,"Que meu amor não será passageiro, te amarei de janeiro a janeiro até o mundo acabar :) @Tatawerneck #MPN #TataWerneck https://t.co/UtHIPrO8ws",Tue Sep 18 17:19:07 +0000 2018,1,:)
1042093968132108288,a alegria do brasileiro é saber que hoje tem #MasterChefBR :),Tue Sep 18 16:52:17 +0000 2018,1,:)
1042060536580648960,@Fanny_De_Kim @BTS_twt de nada :D @BTS_twt #BTS #BTSARMY #MPN,Tue Sep 18 14:39:27 +0000 2018,1,:)
1042059678149238784,Bom dia :) #MPN #LuanSantana #Luanetes #LuanSantanaTV,Tue Sep 18 14:36:02 +0000 2018,1,:)
1042036745947308032,"@streambtsbr @cidade99 @BTS_twt Tô bem melhor agora :) Acho que eu melhorei mais depois de tomar agora... Oiii @cidade99, quero a música IDOL feat. Nicki Minaj. Obrigada https://t.co/Hvoe9n4hhK #BTSARMY #MPN #BTS @BTS_twt",Tue Sep 18 13:04:54 +0000 2018,1,:)
1042035137922445312,"@streambtsbr @cidade99 @BTS_twt Olha Jessi eu ganhei o cartão... Então eu vou poder esperar que nem vc disse na dm. :) Oiii @cidade99, quero a música IDOL feat. Nicki Minaj. Obrigada https://t.co/Hvoe9n4hhK #BTSARMY #MPN #BTS @BTS_twt",Tue Sep 18 12:58:31 +0000 2018,1,:)
1041884853422235649,Eu xei que vou xi amar... :P #TheVoiceBrasil,Tue Sep 18 03:01:20 +0000 2018,1,:)
1041880506877575173,Ivete também fez as escolhas certas :) sensata #TheVoiceBrasil,Tue Sep 18 02:44:04 +0000 2018,1,:)
1041880342569922561,"Salvem logo Marine :) Melhor voz ! O Roberval Seu Jorge canta bem , mas ficou #anittanothevoicebrasil #TheVoiceBrasil https://t.co/DHEvqJ1jR4",Tue Sep 18 02:43:25 +0000 2018,1,:)
1041877944048787457,Seu Jorge :) #TheVoiceBrasil,Tue Sep 18 02:33:53 +0000 2018,1,:)
1041875836742365184,#AnittaNoTheVoiceBrasil #TheVoiceBrasil Como assim Kelvin foi embora?! Para mim ele foi o melhor! :),Tue Sep 18 02:25:31 +0000 2018,1,:)
1041872446226419712,"@BigPrideKley @VitorKley @blessvitor @acreditarvk ta, mas usa a tag hahaha nos ajuda :) #MPN #OSol",Tue Sep 18 02:12:02 +0000 2018,1,:)
1041871576533282816,@gcfparkjimin @CamilaSweetBaby Prefiro couve flor :) #MPN #BTS #BTSARMY @BTS_twt https://t.co/ImtjV7qZO8,Tue Sep 18 02:08:35 +0000 2018,1,:)
1041864791243939840,Já votei no #MPN! https://t.co/wjlmRh40aj #BTSArmy :)),Tue Sep 18 01:41:37 +0000 2018,1,:)
1041857407851397121,@majuxxg @armyarquivo @BTS_twt Foii!:) #MPN #BTSARMY #BTS @BTS_twt,Tue Sep 18 01:12:17 +0000 2018,1,:)
1041832835626221569,@armyarquivo @BTS_twt Usem as tags ei vocês dos comentários :) #MPN #BTSARMY #BTS @BTS_twt,Mon Sep 17 23:34:38 +0000 2018,1,:)
1041724521806528513,"Oi, abra esse tweet e deixe seu voto :) #MPN #IrmaodoJorel https://t.co/rBLwZGM3fK",Mon Sep 17 16:24:14 +0000 2018,1,:)
1041714553644564486,"@ste_wagner @stigmabrasil o BTS concorre ao MPN E ao AMAS. MPN é uma votação brasileira. MPN tags= #MPN #BTSARMY #BTS @BTS_twt AMAS tags=#AMAs #TheSocialCelebrity #BTS Marque os meninos.A votação do PCA ja acabou, eles concorreram a #TheGroup e outra https://t.co/ZWLGFPvHAM tiver dúvidas me chame :)",Mon Sep 17 15:44:38 +0000 2018,1,:)
1041675041191153664,Vamos votar mores :) Já votei no #MPN! https://t.co/wS4uOP9U6K #TataWerneck,Mon Sep 17 13:07:37 +0000 2018,1,:)
1041673426661003266,"@streambtsbr @cidade99 @BTS_twt Daqui a pouco já vou fazer prova me deseje sorte :) 🍀 Oiii @cidade99, queremos a música IDOL feat. Nicki Minaj. Obrigada https://t.co/Hvoe9n4hhK #BTSARMY #MPN #BTS @BTS_twt",Mon Sep 17 13:01:12 +0000 2018,1,:)
1041651076108308480,@ddbyoongi julho de 2017 :)) #MPN #BTSARMY #BTS @BTS_twt,Mon Sep 17 11:32:24 +0000 2018,1,:)
1041573907059404801,Madrugada fria chorando ao som de Epiphany :) #MPN #BTSARMY #BTS @BTS_twt https://t.co/xY6Fx3bBut,Mon Sep 17 06:25:45 +0000 2018,1,:)
1041536312266907650,Eu todo santo dia :) #MPN #TataWerneck https://t.co/Mf9rjwygN1,Mon Sep 17 03:56:22 +0000 2018,1,:)
1041531815885004800,Garrafinhas juntinhas desde dois mil e catorze :) #MPN #TataWerneck https://t.co/iDsyxMM7WY,Mon Sep 17 03:38:30 +0000 2018,1,:)
1041513349123633152,"eu preciso dizer uma coisa que tá engasgada TAEHYUNG É UM SER MUITO!!!! PRECIOSO MAS NÃO É POUCO (:V) É MUITO =:O E EU FICO ATE TRISTE :' -( POR ISSO, PORQ CARA, O MOLEQUE É UM ANJO &gt;:) O SORRISO DELE É TÃO AAA~ E ELE É TÃO ITI ^^ VOCÊ ME ENTENDE? #MPN #BTSARMY #BTS",Mon Sep 17 02:25:07 +0000 2018,1,:)
1041507653258760192,Você é sempre um bom motivo pra eu querer ser feliz :) #MPN #TataWerneck https://t.co/DMR9CTfCX0,Mon Sep 17 02:02:29 +0000 2018,1,:)
1041504925132382208,Já votei no #MPN! https://t.co/wjlmRh40aj #BTSArmy :)),Mon Sep 17 01:51:39 +0000 2018,1,:)
1041499214746996738,Se não é a mulher mais linda do mundo eu não sei quem é :) #MPN #TataWerneck https://t.co/PuiNOyeVTc,Mon Sep 17 01:28:57 +0000 2018,1,:)
1041432411970658305,Não tenho nada contra ele usar mesmo :) #BTSARMY #BTS #MPN @BTS_twt,Sun Sep 16 21:03:30 +0000 2018,1,:)
1041043950730137600,@dimpleatmik @BTS_twt Eu me pergunto isso até hoje quando olho para armários eu penso no jimin kkkk Ele cantou serendipity(a intro de Her)para mim :) Teve uma vez q eu sonhei que o Namjoon estava em cima de mim no sofá falando sobre livros kkkkk eu acordei suando ͡° ͜ʖ ͡° #MPN #BTSARMY #BTS @BTS_twt,Sat Sep 15 19:19:54 +0000 2018,1,:)
1041039042878615554,"@DanielyEufrasio @BTS_twt Isso, também achei, mas pelo menos isso :) #MPN #BTSARMY #BTS @BTS_twt #ArianaGrande",Sat Sep 15 19:00:24 +0000 2018,1,:)
1041023369578196995,"Oi, só queria dizer que amo taekook e que sou filha deles :)#MPN #BTSARMY #BTS @BTS_twt https://t.co/ngdkScYHQD",Sat Sep 15 17:58:07 +0000 2018,1,:)
1041019665475096577,Link para fazer stream: Spotify: https://t.co/LIHHDiTHx3 iTunes: https://t.co/V7kp8pwGqU FAÇAM STREAM E VOTEM! :) #MPN #BTSARMY #BTS @BTS_twt ~Hay,Sat Sep 15 17:43:24 +0000 2018,1,:)
1040838676635418624,@Univers_Bangtan @BTS_twt Débora :) @BTS_twt #BTS #BTSARMY #MPN,Sat Sep 15 05:44:13 +0000 2018,1,:)
1040823168661905408,@jjkseokjin @BTS_twt a mais ou menos dois anos :) #MPN #BTSARMY #BTS @BTS_twt,Sat Sep 15 04:42:35 +0000 2018,1,:)
1040802218503561221,"@pjtsurpresabts @BTS_twt Prazer, Débora :) #MPN #BTSARMY #BTS @BTS_twt",Sat Sep 15 03:19:20 +0000 2018,1,:)
1040802078715727872,@yourswings @BTS_twt faz 2 meses :) #MPN #BTSARMY #BTS⁠ ⁠ @BTS_twt,Sat Sep 15 03:18:47 +0000 2018,1,:)
1040797570577166337,@pjtsurpresabts @BTS_twt Prazer é todo meu Thalia :) #MPN #BTS #BTSARMY @BTS_twt,Sat Sep 15 03:00:52 +0000 2018,1,:)
1040795163549986816,"@icutietae @BTS_twt O pior é que não sei, por que na primeira vez que ouvi kpop n me apaixonei de primeira :P #MPN #BTSARMY #BTS @BTS_twt",Sat Sep 15 02:51:18 +0000 2018,1,:)
1040791787885998080,"@jhoseokfave Eu sou Multifandom, mas se olhar meu Tweeter tem mais coisa de BTS do que outros grupos. Eu amo meus nenéns e dou amor pra todo mundo, é isso :) viva ao amor e views em IDOL #BTS #MPN #AMAs #BTSARMY #FavoriteSocialArtist || @BTS_twt https://t.co/ua0B7PGBCN",Sat Sep 15 02:37:53 +0000 2018,1,:)
1040787489156485120,@Ginger55261149 @vantaevil @BTS_twt Vamos sim :) #BTS #MPN #BTSARMY @BTS_twt,Sat Sep 15 02:20:48 +0000 2018,1,:)
1040786184987979776,"Batemos as metas anteriores!!! Agora comentem usando a tag de votação, a hera do BTS q vc mais se identifica e oq ela significa p vc :) *Não deixem de votar, RT vale como voto. Não esqueçam de usar a tag de votação!* #MPN #BTS⁠ ⁠ #BTSARMY @BTS_twt",Sat Sep 15 02:15:38 +0000 2018,1,:)
1040785361067278338,@Chimmy_______ eu sei que sou :) @BTS_twt #MPN #BTSARMY #BTS,Sat Sep 15 02:12:21 +0000 2018,1,:)
1040784150620516357,"@_y8ngi @BTS_twt ""Infelizmente hoje não dá :)"" #MPN #BTSARMY #BTS",Sat Sep 15 02:07:32 +0000 2018,1,:)
1040777238596202497,@Yoongszz @BTS_twt Eu gosto de dormir :) #MPN #BTS #BTSARMY @BTS_twt,Sat Sep 15 01:40:05 +0000 2018,1,:)
1040772661524221952,@Everydayoongi1 @BTS_twt Comprei hoje pão de alho :)) #MPN #BTS #BTSARMY @BTS_twt,Sat Sep 15 01:21:53 +0000 2018,1,:)
1040762413396779008,"*Meme que se encaixa para as tias, as primas mais novas e para os amigos :P* ""Ai! Que ótimo! Sabadão e eu tô sozinho, tranquilo e..."" // ""MEU DEUS DO CÉU!"" #MPN #BTSARMY #BTS @BTS_twt https://t.co/y4JdYYJkiU",Sat Sep 15 00:41:10 +0000 2018,1,:)
1040760624828096512,Sair rapidinho oara tomar banho :) #BTS #MPN #BTSARMY @BTS_twt,Sat Sep 15 00:34:04 +0000 2018,1,:)
1040757158604943360,"Rain, meu xodó :) #MPN #BTSARMY @BTS_twt https://t.co/sQeosN6XUa",Sat Sep 15 00:20:17 +0000 2018,1,:)
1040564611525865472,"Bom dia minhas rosas, vamos votar na Tatazinha? É só dar RT aqui :) #MPN #TataWerneck https://t.co/NWt9IRFvd6",Fri Sep 14 11:35:10 +0000 2018,1,:)
1040558116084097024,"Hoje faz dois anos que a Tata me seguiu, coincidência? Acho que não :) #MPN #TataWerneck",Fri Sep 14 11:09:22 +0000 2018,1,:)
1040226377377738752,"@_Trouxa_Forever @BTS_twt Vou te ajudar anjo :)) 🔥 People's Choice Awards (são duas categoorias, n pode votar nas duas em um mesmo tweet): × #PCAs + #TheSocialCelebrity + #BTS &amp; × #PCAs + #TheGroup + #BTS 🔥 Meus Premios Nick: × #BTSArmy + #MPN 🔥 AMAs: × #BTS + #FavoriteSocialArtist + #AMAs",Thu Sep 13 13:11:09 +0000 2018,1,:)
1040078469328236545,Dêem RT nesse tweet para votar na @Tatawerneck :) #MPN #TataWerneck https://t.co/pjS0R0j1Kk,Thu Sep 13 03:23:25 +0000 2018,1,:)
1040050126373482497,@jbponcio Será que pode acontecer um feat desses? Eu acho que sim :) #MPN #Um44k,Thu Sep 13 01:30:47 +0000 2018,1,:)
1040048699777458177,meu casal está juntinho sendo feliz :) #MPN #anavitoria,Thu Sep 13 01:25:07 +0000 2018,1,:)
1040040518275751936,"@kookye_ @BTS_twt Awwwn,obrigada anjo,vc tbm e legal :) #BTS #BTSARMY #MPN @BTS_twt",Thu Sep 13 00:52:37 +0000 2018,1,:)
1040027705369145344,#MPN #Anavitoria noite boa :) https://t.co/c25ZkCoX6a,Thu Sep 13 00:01:42 +0000 2018,1,:)
1039974896401637376,"eu sou tão fã do jg que quando eu vejo alguém que não é tão fã quanto eu ou quando a pessoa é muuuito poser me dá muita raiva, agonia e ciúmes :)))) EU AMO MUITO ESSE GATO TRENDY MANO #MPN #JoaoGuilherme https://t.co/hqunhX4j3v",Wed Sep 12 20:31:51 +0000 2018,1,:)
1039556233169125376,Entre tantas pessoas no mundo eu escolhi você. Te amo meu xuxu :) @Tatawerneck #MPN #TataWerneck https://t.co/UC6VqawH42,Tue Sep 11 16:48:14 +0000 2018,1,:)
1039555648499986432,Já votei no #MPN! https://t.co/S0nhouStv3 #TataWerneck :),Tue Sep 11 16:45:55 +0000 2018,1,:)
1039371712364769280,"Felizmente viva, após 3 dias sem dormir; a tour foi intensa :) #MPN #Anavitoria",Tue Sep 11 04:35:01 +0000 2018,1,:)
1039343090677493760,"Eu fico vendo o jeito que os técnicos tratam os participantes e manooo parecem tão gentis, nada de famoso fresco :) &lt;3 #TheVoiceBrasil #TheVoiceBr",Tue Sep 11 02:41:17 +0000 2018,1,:)
1039334797884178433,AEEEE criei uma conta no ao3 e agora vou poder fazer uma lista dos melhores smuts que eu já li :D #MPN #BTSARMY #BTS @BTS_twt,Tue Sep 11 02:08:20 +0000 2018,1,:)
1039328770853949442,qnd seus amigos falam uns troço brincando mas c fundo de vdd e tu tem q fingir q não te afetou :)))) #MPN #Anavitoria,Tue Sep 11 01:44:23 +0000 2018,1,:)
1039319042916589568,"é tão bom ser army. por mais que meu dia tenha sido uma bosta eu sei que eles estarão sempre ali, pra me fazer sorrir, me sentir amada e pra deixar o meu dia melhor. sou grata :) #BTS #BTSARMY #MPN @BTS_twt https://t.co/4KMezR0U2Q",Tue Sep 11 01:05:44 +0000 2018,1,:)
1038966440857153536,@serdeamorls o meu foi até divertido :) #MPN #Luansantana #LuanSantanaTV #Luanetes,Mon Sep 10 01:44:37 +0000 2018,1,:)
1038845799067787264,@LuisMariz Eu quero eh que tu fale cmg pq ce ta me ignorando esses dias po :) #MPN #LuisMariz,Sun Sep 09 17:45:13 +0000 2018,1,:)
1038558439344099328,"@BTSxSUD @radiomixfm @BTS_twt @BTSxNORTE @BTSxNORD @BTSxCENT @BTSxSUL @BTSxBRAZIL Mas a resposta é sempre amar a si msm :) Answer love myself Olá @radiomixfm, gostaria de ouvir a música ""IDOL"" do @BTS_twt feat. Nicki Minaj. Obrigada! #BTS #MPN #BTSARMY",Sat Sep 08 22:43:22 +0000 2018,1,:)
1038379782059302913,"@hangrysol Você ja viu a tradução de Paradise? So What? Whalien 52, 2!3! Young forever, tomorrow, love myself? olha eu recomendo a de tomorrow :) #LoveYourself #MPN #BTSARMY #BTS @BTS_twt",Sat Sep 08 10:53:26 +0000 2018,1,:)
1037643028117315584,[#TRAD] JK (05.09.18) VLIVE ARMY: Você sabe quanto eu te amo? (Jungkook lê) JK: Bem...VOCÊ sabe o quanto eu te amo? :) ©cafe_ARMY @BTS_twt | gabi~ #MPN #BTSARMY #BTS,Thu Sep 06 10:05:51 +0000 2018,1,:)
1037411414661640192,@teusencantoslr @bussola_lrds @tuavozacalmals @feitometeoro @forrluanjo_ @eu_kellsilva @cuidareiluanjo de nada :) #MPN #LuanSantana #Luanetes #LuanSantanaTV,Wed Sep 05 18:45:30 +0000 2018,1,:)
1037406822553018368,"Passou Eu, você, o mar e ela.. Agora é a vez do HINO Mc Lençol e DJ Travesseiro :D #MPN #LuanSantana #LuanSantanaTV #Luanetes",Wed Sep 05 18:27:15 +0000 2018,1,:)
1037401430884278275,@teusencantoslr @bussola_lrds @tuavozacalmals @feitometeoro @forrluanjo_ @eu_kellsilva @cuidareiluanjo já curti amore :) #MPN #LuanSantana #Luanetes #LuanSantanaTV,Wed Sep 05 18:05:49 +0000 2018,1,:)
1037395311495467008,#MPN#Desimpedidos Ja ganhou :),Wed Sep 05 17:41:30 +0000 2018,1,:)
1037380255789580288,@LuisMariz Estar com amigos :)) #MPN #LuisMariz,Wed Sep 05 16:41:41 +0000 2018,1,:)
1037365812414373888,"Se vc acha q vai conseguir comprar o ingresso ñ conte para ngm, fica na sua, por + q a pessoa goste de Vc ela vai colocar olho grande e fazer isso estragar, é o famoso ditado: Oq ngm sabe, ngm estraga :) #MPN #BTSARMY #BTS #BTSNOBRASILEM2019",Wed Sep 05 15:44:17 +0000 2018,1,:)
1037343492111052800,@hugyoujoao :) pode usar isso ponto de interrogacao #MPN #JadePicon #JadePiconGata #JoaoGuilherme #GiovannaChaves,Wed Sep 05 14:15:36 +0000 2018,1,:)
1037333361730015232,Aquele sorriso encantador que deixa nosso dia mais leve e feliz! :) #MPN #MarinaRuyBarbosa #MarinaRuyBarbosaIG https://t.co/OXDAp67YJV,Wed Sep 05 13:35:20 +0000 2018,1,:)
1037325083973505024,@beyclose @jnflesch Simplesmente pelo fato de ter uma fanbase com mais de 300mil no Brasil e uma empresa de entretimento divulgou que estão planejando um show de K-pop no Allianz para o ano que vem :) #MPN #BTSARMY @BTS_twt,Wed Sep 05 13:02:27 +0000 2018,1,:)
1037300371708887046,"chegar no trampo e... ver o episódio de ontem de #MasterChefBR. ah, isso melhora o humor de qualquer ser humano! :)",Wed Sep 05 11:24:15 +0000 2018,1,:)
1037284223365906432,"MANO, O EAT JIN É UMA DAS COISAS MAIS PRECIOSAS DO VLIVE, E EU PERDI HOJE!!! TOU CHOROSA, MAS O IMPORTANTE É QUE VOLTOU! OBRIGADA JIN, POR FAZER LIVE DE MADRUGADA :) #MPN #BTS #BTSARMY @BTS_twt https://t.co/bSk8RBk3nE",Wed Sep 05 10:20:05 +0000 2018,1,:)
1037282028071342080,que tal entrar nesse grupo maroto do BTS? vamos fazer amizades novas : ) https://t.co/ETyXc20hP0 #ARMYprotegeARMY #MPN #BTS #BTSARMY @BTS_twt https://t.co/dANFppaKwL,Wed Sep 05 10:11:21 +0000 2018,1,:)
1037133331153018880,hj é terça mas meu pensamento ta no feriado de sexta :) #MPN #JoaoGuilherme,Wed Sep 05 00:20:29 +0000 2018,1,:)
1037132046647349249,"QUARENTA comentários, por esse anjo lindo. :) #MPN #ArianaGrande https://t.co/DzEIsPytwQ",Wed Sep 05 00:15:23 +0000 2018,1,:)
1037130074313711627,TRINTA COMENTÁRIOS por esse lindo sorriso. :) #MPN #ArianaGrande https://t.co/chXTDkW2ds,Wed Sep 05 00:07:33 +0000 2018,1,:)
1037126142996766721,@p0rvcluans oi oi :) to bem sim sz sz #MPN #Luansantana #LuanSantanaTV #Luanetes,Tue Sep 04 23:51:56 +0000 2018,1,:)
1037124290779537409,@My_PJM95 @BTS_twt Não tenho votado muito nos últimos dias mas vou voltar a votar :) #MPN #BTSARMY #BTS @BTS_TWT,Tue Sep 04 23:44:34 +0000 2018,1,:)
1036727707286032384,@passarinhoharmo ora pois eu tbm quero entrar pra banda ent... posso bater palma :)) #MPN #Anavitoria,Mon Sep 03 21:28:41 +0000 2018,1,:)
1036720841839521795,votem lá no idol champ :-) #MPN #BTS #BTSARMY @BTS_twt https://t.co/tgVNbXoKzY,Mon Sep 03 21:01:24 +0000 2018,1,:)
1036713108272762880,"São reis ❤️ ~agora reparem no Jimin e no JungKook e surtem, JiKookas :P #BTS #BTSARMY #MPN @BTS_twt https://t.co/Xm4qOrrXW6",Mon Sep 03 20:30:40 +0000 2018,1,:)
1036712783377780736,@thecarolinx guento tu não :) #MPN #Anavitoria,Mon Sep 03 20:29:23 +0000 2018,1,:)
1036707847176953857,pra sempre quero ser seu par :) #MPN #Anavitoria https://t.co/54ENdylYP0,Mon Sep 03 20:09:46 +0000 2018,1,:)
1036702217523351555,só uma curiosidade sobre o voo dos meninos: daqui 2h eles chegam em LA... então se preparem pra mais fotos de aeroporto :p #BTS #MPN https://t.co/O3cCDTmH5k,Mon Sep 03 19:47:24 +0000 2018,1,:)
1036693738645606401,Sabe o Bon Voyage? Eu estou assistindo denovo :D @BTS_twt #MPN #BTSARMY https://t.co/jk03K1lvX1,Mon Sep 03 19:13:42 +0000 2018,1,:)
1036686139141308417,Aff The walking dead é tão legal :) #MPN #BTSARMY #BTS,Mon Sep 03 18:43:30 +0000 2018,1,:)
1036666722760249344,"@hits_e_beats Amém, obrigada :) #MPN #AnaGabriela",Mon Sep 03 17:26:21 +0000 2018,1,:)
1036663952351141888,@TrueLoverLuanS Cada nome por tuíte seria melhor pq seria 10 votos :) #MPN #LuanSantana #Luanetes #LuanSantanaTV,Mon Sep 03 17:15:21 +0000 2018,1,:)
1036660741162590208,@projetolsbr Aumenta! Nunca tinha escutado essa música..fui só escutar quando ela foi cantar no programa do meu filho. :D #MPN #LuanSantana #LuanSantanaTV #Luanetes,Mon Sep 03 17:02:35 +0000 2018,1,:)
1036650126104821763,@LuisMariz Amo muito :) #MPN #LuisMariz,Mon Sep 03 16:20:24 +0000 2018,1,:)
1036647494204223488,@MeSegueTata Rt só é voto quando tem as tags #MPN #TataWerneck :),Mon Sep 03 16:09:57 +0000 2018,1,:)
1036610875589840896,"@CELO_twt @Missrightdokpop Mana quando for postar um tweet que vai bombar, usa as tags #MPN #BTSARMY #BTS⁠ ⁠ @BTS_twt pq aí já ajuda na votação :)",Mon Sep 03 13:44:26 +0000 2018,1,:)
1036595719212290049,"@patienceglvk exatamente!! por isso a gente tem q tentar evoluir nisso, buscar conhecimento sobre e transformar nossa realidade!!! temos mt poder :) a lei da atração é forte e tem um funcionamento bem específico e simples! #MPN #OSol",Mon Sep 03 12:44:13 +0000 2018,1,:)
1036595415381147649,Por mim armys e Exo-L podem se matar caguei pra vocês oque importa é que meu BTS e meu EXO estão bem lindos e ricos vivendo vidas ótimas e sendo amigos :) #MPN #BTSARMY #BTS @BTS_twt,Mon Sep 03 12:43:00 +0000 2018,1,:)
1035893751976210432,rt também conta como voto :) #StrangerThings #MPN,Sat Sep 01 14:14:51 +0000 2018,1,:)
1035893176928804864,"A VOTAÇÃO AINDA CONTINUA! AJUDE A VOTAR DEIXANDO SEU RT OU COMENTÁRIO COM AS HASHTAGS! ESTARIA AJUDANDO MUITO, TAMBÉM PODE TWITAR COM AS ""#"" :) #BTSARMY #MPN #BARMYsVOTE #BTS @BTS_twt https://t.co/AZ2Wahyc9c",Sat Sep 01 14:12:34 +0000 2018,1,:)
1035891941634977794,"ARMYSSS!!! VAMOS VOTAR! OBRIGADA AOS QUE JÁ ESTÃO VOTANDO E VOCÊ AÍ QUE AINDA NÃO VOTOU, DEIXE SEU RT OU COMENTÁRIO, É IMPORTANTE SEU VOTO! :) #BTSARMY #MPN #BARMYsVOTE #BTS @BTS_twt https://t.co/RrPL9zlgyy",Sat Sep 01 14:07:39 +0000 2018,1,:)
1035890337443667969,@luaanjoCAFETAO Ai se tivesse isso aqui.. Já tava era lá fazendo minha tattoo :D #MPN #LuanSantana #LuanSantanaTV #Luanetes,Sat Sep 01 14:01:17 +0000 2018,1,:)
1035522116437897216,@LuisMariz Venhas a paris e assim eu conheco te :) #MPN #LuisMariz,Fri Aug 31 13:38:06 +0000 2018,1,:)
1035522056249585664,Conhecer te :) #MPN #LuisMariz https://t.co/5UKEaZzd3z,Fri Aug 31 13:37:51 +0000 2018,1,:)
1035520449759928320,Já votei no #MPN! https://t.co/S0nhouStv3 #TataWerneck (lembrando que retweet também conta como voto) @Tatawerneck :),Fri Aug 31 13:31:28 +0000 2018,1,:)
1035519808446574592,"@streambtsbr @RadioDisneyBRA Eu tô quase terminando o vídeo do Namjoon :) Olá @RadioDisneyBRA, quero a música IDOL feat. Nicki Minaj.Obrigada https://t.co/Hvoe9n4hhK #BTSARMY #MPN #BTS",Fri Aug 31 13:28:56 +0000 2018,1,:)
